,r,theta
59,0.6143315928067203,0.2434444453381205
60,0.6150810220421423,0.23617256109410323
61,0.6092964430361097,0.2388782875046735
62,0.6046141019942302,0.2413997711929081
63,0.5953418658913563,0.2416904026421571
64,0.5887705535436091,0.25361721178853497
65,0.5890587021330945,0.25387304179449605
66,0.5620992945829036,0.2872711317315183
67,0.07727605842662882,0.8417376329820034
68,0.07662676109113549,0.831253620931231
69,0.07767299746610315,0.9962349513217365
70,0.13516219604247054,0.9128934556510688
71,0.136167119240423,0.9043911591542793
72,0.07607922934154593,0.9319827035172058
73,0.08379754776782797,0.9382282581090019
74,0.08061418322642912,0.9377582795746727
75,0.08570358614416451,0.9026058458605843
76,0.08522695730476008,0.894434054423964
77,0.09072601843734242,0.9065744670710502
78,0.08717312649428778,0.8890642307992747
79,0.07958939859862109,0.9359359910519133
80,0.1893902806638961,0.19235818843237623
81,0.13199701976374725,0.8339168076051361
82,0.13811907805177828,0.9205618672358385
83,0.13442447076892802,0.9336349215732715
84,0.13181794106382083,0.8242937385331661
85,0.1341736796593489,0.9236127282317865
86,0.1424980796208252,0.9357898721842142
87,0.1440289254713242,0.9043363133139151
88,0.14620345229661508,0.9111347656735802
89,0.1493034407308808,0.8853753197866367
90,0.15327456855292032,0.8423029613389269
91,0.1507222494979868,0.8152609365568761
92,0.14281066035532325,0.8127083607950726
93,0.14469919888889118,0.8605008213414796
94,0.1465659901029071,0.8856265290324752
95,0.1454503575344453,0.8241412678952317
96,0.15666017520637732,0.8618665232638076
97,0.1572696371079505,0.8529975495389557
98,0.15611137432820194,0.8710059324323283
99,0.1582550217413185,0.8833030864462088
100,0.1520172388231597,0.8744985260779369
101,0.15297461282375702,0.898136862857737
102,0.1503758815685878,0.9241418465776521
103,0.1497888745720122,0.8686840515399163
104,0.15613679595417426,0.8632591680121502
105,0.15590825113960077,0.8825515909580521
106,0.15510092516040558,0.8892210217371576
107,0.14910897022321837,0.884749425809447
108,0.14752261598989289,0.882696637488737
109,0.1438432910340487,0.8399448717738933
110,0.1475386377282332,0.758198245472224
111,0.1447475972256584,0.7240800140938729
112,0.13814031491022277,0.733616918351987
113,0.11494224395153116,0.7673363619685404
114,0.11102009569688613,0.7628305578565733
115,0.10257376889898182,0.757854737711099
116,0.09217138035352643,0.7271688826915443
117,0.09057139884943309,0.7226069510404534
118,0.09197209788059822,0.7676826511125918
119,0.08833892352488656,0.8050404968771893
120,0.0887233271442776,0.7758107970767592
121,0.08820290835327672,0.741537948585256
122,0.0889116451855614,0.7185424587538113
123,0.090356369631074,0.6617018058735049
124,0.11770385719852557,0.5883554493740965
125,0.11388460896024491,0.6007394296794157
126,0.15590471083675916,0.6368559870931431
127,0.18265398815753406,0.6304497954166337
128,0.17278217116859151,0.755614919487068
129,0.18239356659562794,0.6580076472868568
130,0.18609217418785434,0.573994842908129
131,0.17246680537193426,0.7337411749472886
132,0.15998991407832922,0.8399181753879088
133,0.15343958507667294,0.9330149825584972
134,0.172887406259358,0.7926619330285647
135,0.1965311794584781,0.686707358855352
136,0.21114772375097488,0.6197156706376774
137,0.21706176418216963,0.5735762091070054
138,0.17341266534717226,0.5005926452104197
139,0.17812454773325467,0.5070369608307658
140,0.17386083797426558,0.49073959977442494
141,0.17618468341571786,0.4944587577107128
142,0.17885791914677243,0.4739401921631849
143,0.17876277305764132,0.4484971013418828
144,0.19242153944725657,0.4936929003673339
145,0.1816904634859778,0.5012594399187618
146,0.16958919197383684,0.504891728287747
147,0.1630685979720979,0.5147351607586818
148,0.171436273568633,0.5429882638017133
149,0.14988002008196172,0.5988600505149968
150,0.15072218446237917,0.6233232574948865
151,0.17066824146614765,0.6337968070523762
152,0.1314118331454977,0.7295151378386096
153,0.1291067636114125,0.7106457934388686
154,0.12890226998653573,0.6860511624637955
155,0.12954254985500543,0.7010461058815176
156,0.12826692066816073,0.7174836141652136
157,0.12573181720380988,0.7111010679884942
158,0.12723070687909196,0.7107982170381821
159,0.15326082718992537,0.7692189915738893
160,0.18022397392286224,0.6487409460072758
161,0.18671115060630508,0.6658515401395932
162,0.18327677306662632,0.6531699943161569
163,0.18097935274319035,0.7402955897436959
164,0.18620944235323703,0.7143369219239363
165,0.18773230613011113,0.7330908121632738
166,0.1875156519197203,0.7214067151332467
167,0.18876520268492641,0.714574988591011
168,0.1652387233548449,0.7642628894764733
169,0.15926385889188616,0.7618919320350114
170,0.1220849843035348,0.6470727729756139
171,0.11260294610279231,0.6674923976330824
172,0.0989878783638266,0.6688699680730109
173,0.08952310637896568,0.7431940088556297
174,0.08859444171883371,0.8267715961497916
175,0.08043462041256214,1.040705649977901
176,0.08340318878537309,1.091367633608419
177,0.08189548484021683,1.0624500430855526
178,0.07699839617550966,1.002803433063238
179,0.1280085867077896,0.7663023996400814
180,0.17406230662141964,0.7159169876541841
181,0.18387895289762027,0.6578901060586059
182,0.23107912488028062,0.642239788145557
183,0.2711650382257205,0.5013740617429111
184,0.2832127823608679,0.4418572966992429
185,0.2454966894612799,0.5674377406267931
186,0.2664890080846975,0.5520520052226684
187,0.23265363423880991,0.5964003616627908
188,0.21602583596613922,0.670422620834125
189,0.240336151476516,0.6192384506532153
190,0.21498345181528714,0.676661578153706
191,0.225334493957978,0.6813720428527118
192,0.2201438123827832,0.6938584656943605
193,0.1928887981758218,0.7551819525822491
194,0.1744065261342904,0.7306839443955704
195,0.17120186689502492,0.7203009160623829
196,0.18631562031821744,0.6654412283313161
197,0.1636189174707734,0.6832970258589091
198,0.1668800918050981,0.6573658312484097
199,0.10274433160745534,0.8885782134078056
200,0.09887289703458589,0.9784180514020931
201,0.09433152821395824,1.080581623697047
202,0.09560188403288472,1.1955940248760546
203,0.10134159944585656,1.1441783164383466
204,0.1553139304229526,0.952899492734658
