,r,theta
0,0.231610736539875,0.4817823730621067
1,0.13468135281649063,0.7521913807387287
2,0.1266944971113207,0.9084549848059599
3,0.1229570145192267,1.0368380693753037
4,0.11790911899748911,1.1683623380336634
5,0.11789325694148381,1.2692756662831846
6,0.13134579656881343,1.268133090244643
7,0.13863265818592924,1.1678201053789863
8,0.14863014998255927,1.2215129655512675
9,0.15081798056633158,1.1457582509391953
10,0.1619341204802414,1.1783267250034175
11,0.1557943915392171,1.1732173228725582
12,0.15814149113062423,1.2017996237741844
13,0.15972122728323418,1.1219350492500864
14,0.160177125756679,1.0755896390603072
15,0.15052571424279193,1.09305834154102
16,0.15643706709950717,1.0565439449977774
17,0.14899722369806634,1.042499697531465
18,0.15405192709162543,1.0453931742367815
19,0.15167565518220477,1.0583310911220958
20,0.15172670913161934,1.0786530599953719
21,0.15250256800471543,1.0637546922112069
22,0.15178750102846827,1.0770197407817346
23,0.14282989259608894,1.094500610087176
24,0.1444680114031685,1.0775526226275796
25,0.1256724942372958,1.1279903202464814
26,0.08532969827683835,1.297660744946417
27,0.09359474424415212,1.2438174963023156
28,0.07250291180420709,1.2750740765700759
29,0.07624484372349431,1.2351423761301628
30,0.0898785452415685,1.2180175359428462
31,0.09109095963392909,1.24563299214397
32,0.09109646470772545,1.1814790601407061
33,0.08584316266661238,1.3240097908287192
34,0.09124406654432447,1.3095870358731307
35,0.09712379760101876,1.1608164727423023
36,0.10503748421705854,1.1927439771259136
37,0.12067887799957054,1.027125325358197
38,0.12789938571291193,1.056934624896059
39,0.12602170181619857,1.1260451273856453
40,0.12407971468256801,1.1462710185249658
41,0.15221526852528794,1.0021620379044645
42,0.15513817077666878,1.0268744448168572
43,0.1694584532118041,1.0210367455518528
44,0.18711271821183603,0.5128627979474781
45,0.15633787472063604,1.041404939125223
46,0.16501033744462903,1.0381830629109026
47,0.15973022032755127,1.005214483219708
48,0.151461615252102,1.0011717223179621
49,0.14246741968034882,1.0223480137187266
50,0.14258521284704465,1.0086436565556625
51,0.13771406593909855,1.0246202929181636
52,0.12089285307604802,1.047022138346046
53,0.11461021997418581,1.0856436051656764
54,0.11454158674008,0.9001925197539649
55,0.10283567855490301,1.1271240656345027
56,0.07237469990454917,1.2149442430861463
57,0.07445443651579002,1.21507243873927
58,0.08289202005980122,1.3318573967125866
59,0.07969042327991521,1.217975043112643
60,0.08177462241332926,1.187466724907907
61,0.07817766684799127,1.0856771615931473
62,0.09247226769909084,0.9208075242364291
63,0.12913233800954357,0.8252380036318626
64,0.14070182072273918,0.8179307718039284
65,0.14235774351146965,0.7929984257583628
66,0.1458795896196791,0.7937866760096901
67,0.15281316821059254,0.7422450943907021
68,0.1495232405794393,0.7541999871018312
69,0.15410420530107374,1.0156375527724708
70,0.1467237876898652,1.0563256581986105
71,0.14691574688237866,1.001548895094935
72,0.14425527019609133,0.9206936180287215
73,0.14590357879883997,0.9289984224717691
74,0.14840884414435146,0.9296263946651535
75,0.15251100764442196,0.9940095883490621
76,0.15030502892479608,0.9525642882970099
77,0.13585151316410893,0.9759199628155146
78,0.11518719054295223,1.0943071955166814
79,0.11514615284327476,1.082902321253627
80,0.12052681876596005,1.1415975148137343
81,0.10635861978734652,1.1402200485967922
82,0.07789288855267039,1.3293117246479713
83,0.07977741443953755,1.28385479934425
84,0.07668871317175498,1.2714880500858574
85,0.07641650916479159,1.2838478010989451
86,0.08010764555248226,1.1909025085364846
87,0.07290216553652333,1.2558829157306637
88,0.13037022121193018,0.898289012646336
89,0.15119362897793787,0.8669076618119785
90,0.19073751897668548,0.7792992542238286
91,0.18380736650745969,0.8476922340796791
92,0.1926605928674674,0.7760147193911153
93,0.2147500556189023,0.6297740173337633
94,0.23993228794856322,0.4689999458801249
95,0.22368521564710067,0.410737857323187
96,0.45989133850612596,0.09733585977959747
97,0.5235401158389026,0.06674241019719926
98,0.5433724376218971,0.10406021849000736
99,0.5285881139999604,0.06900166891221976
100,0.5399000136867093,0.08006889252252629
101,0.5451266063340574,0.07779947003316667
102,0.5199948534140497,0.0687344362230105
103,0.5532295879674882,0.12116476800339217
104,0.5590310543190369,0.11103547915206492
105,0.5704743494659178,0.09853924550464326
106,0.5538663510357953,0.11713176719038054
107,0.5622975923510309,0.10452185236781249
108,0.5652821072356626,0.09232752826563127
109,0.5452116486125368,0.09691756796757164
