,r,theta
134,0.08773960450175208,0.9391231411492076
135,0.08673136008629168,0.8820049797998243
136,0.10559493039258841,0.8287796223294948
137,0.13975855799704523,0.7799698670073515
138,0.1547899234858848,0.7057674516190091
139,0.16476981981514183,0.6774429952499108
140,0.1704581064256043,0.6879922286775253
141,0.1686615731759847,0.7983022503882771
142,0.17529540650007155,0.7907118642858458
143,0.1866039644243859,0.7569142749637984
144,0.19905219602114194,0.6930962177183073
145,0.19443118206548154,0.7022318066522932
146,0.19208949335924427,0.7202867943737711
147,0.19413260575753608,0.6797637091060471
148,0.17033089924183387,0.7666252543066246
149,0.16794834300283185,0.7806486416241735
150,0.17841091603586987,0.7274231710060122
151,0.4674598481689697,0.32499244740259486
152,0.44369754312138443,0.3418438817519605
153,0.1296483390757014,1.0143566880262114
154,0.10648325479450556,1.3920511427201543
155,0.11538283730769991,1.5523037983519934
156,0.11434241318004383,1.552511515455548
157,0.11171805928524334,1.5371004835691735
158,0.11007404355573273,1.5316445806344614
159,0.5059895938847065,0.2904853552511987
160,0.1870352021993253,0.3211897354572485
161,0.15526222592093245,0.48044191898117733
162,0.1339327093111535,0.5454358459203221
163,0.11982535349977441,0.6306064661486319
164,0.12256215426859866,0.6153458635930135
165,0.1386767484735681,0.5770852077698918
166,0.1467318629606611,0.5767289982603854
167,0.15512805249792505,0.5840562859376703
168,0.15711398705997082,0.5808205273013505
169,0.16372044082049064,0.5803375532761241
170,0.18511311763911154,0.5615547740567793
171,0.19914143691305078,0.5545459900087228
172,0.22567614347507967,0.5752702029127951
173,0.23107389126445582,0.5608559477573111
174,0.23417479645456063,0.5635164815334841
175,0.2310944889637652,0.5515576708421482
176,0.23224672827958193,0.5476480417041972
177,0.2213985902785728,0.5266792607505786
178,0.383435800166441,0.42765343596579675
179,0.16921732375020307,0.6281299722749766
180,0.17631873900241304,0.6251655670708399
181,0.1451282406460412,0.6322349845922641
182,0.1287355713729018,0.620991928063098
183,0.13071229738118723,0.6193333929220975
184,0.11968451902440605,0.6050053553973175
185,0.07564846574846479,0.7997261304839169
186,0.07276621642115728,0.838580351395168
187,0.0806040233132891,0.8721783409540097
188,0.07600868831649533,0.8273815682609056
189,0.07339404404531481,0.7867069663156295
190,0.06907172200161892,0.876072662865735
191,0.11759042829173995,0.8824437230103428
192,0.1607821622983135,0.8556471042310337
193,0.13698067285141977,0.8515025040879125
194,0.13790716827108668,0.8790349345661052
195,0.1331629564605224,0.9053095252041066
196,0.14763906919405112,0.9036112625505318
197,0.1494548997597503,0.8643602754107992
198,0.14288019704753147,0.8692028143900588
199,0.13994025630857193,0.8805696097597342
200,0.1568624852247701,0.7369721268778373
201,0.14776336471614862,0.734880302408676
202,0.14224397578061085,0.7384419589072175
203,0.14462519832745077,0.8462830904146723
204,0.1308286725003267,0.9433774302497835
205,0.1297664872672856,0.9519789403872111
206,0.05827779137851418,1.132128747157656
